signal_id,signal_ts,dte_bucket,underlying,strategy_type,contract_details,dte_actual,scanner_version,export_git_sha,signal_source,conviction_status,composite_score,predicted_pop,predicted_pop_source,weights_sum,spot_price,option_bid,option_ask,option_mark,option_mid,spread_pct,cost_drag_ratio,iv,iv_rank_252d,implied_move_to_expiry,realized_vol_20d,vrp,term_slope,volume,open_interest,earnings_days_away,time_of_day_bucket,entry_price_basis,entry_price,slippage_model,profit_definition,exit_rule,outcome,exit_ts,exit_price_basis,exit_price,exit_reason,pnl_usd_net,pnl_usd_gross,costs_usd,pnl_pct,r_multiple,mfe,mae,hold_minutes,elapsed_days,outcome_source,session_segment_score,gex_proxy,pnl_at_1tick_worse,theta_at_entry,vega_at_entry,component_1_name,component_1_raw,component_1_weight,component_1_direction,component_2_name,component_2_raw,component_2_weight,component_2_direction,component_3_name,component_3_raw,component_3_weight,component_3_direction,component_4_name,component_4_raw,component_4_weight,component_4_direction,component_5_name,component_5_raw,component_5_weight,component_5_direction,component_6_name,component_6_raw,component_6_weight,component_6_direction,component_7_name,component_7_raw,component_7_weight,component_7_direction,component_8_name,component_8_raw,component_8_weight,component_8_direction,execution_mode,actual_fill_price,backtest_expected_pnl
live:rhe3f5fb41ed,2026-06-03T09:30:04.778000-04:00,LONG,PYPL,bull_call_spread,B1x45C@2026-09-18 / S1x50C@2026-09-18,107,NA_no_data,7afa098,live,UNCALIBRATED,0.0,NA_no_data,NA_no_data,NA_no_data,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,open,actual_fill,1.73,none_real_fill,realized_close,discretionary human close,win,2026-07-13T12:13:49.587000-04:00,actual_fill,NA_no_data,NA_no_data,60.0,NA_no_data,NA_no_data,0.3468,0.3468,NA_not_implemented,NA_not_implemented,57764,40,live_close,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,live,1.73,NA_not_implemented
live:rh71eae0710a,2026-06-03T09:30:01.330000-04:00,LONG,NVDA,bull_call_spread,B1x235C@2026-08-21 / S1x245C@2026-08-21,79,NA_no_data,7afa098,live,UNCALIBRATED,0.0,NA_no_data,NA_no_data,NA_no_data,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,open,actual_fill,3.23,none_real_fill,realized_close,discretionary human close,loss,2026-06-25T10:15:23.972000-04:00,actual_fill,NA_no_data,NA_no_data,-247.0,NA_no_data,NA_no_data,-0.7647,-0.7647,NA_not_implemented,NA_not_implemented,31725,22,live_close,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,live,3.23,NA_not_implemented
live:rhae947c8bd8,2026-06-02T10:54:01.028000-04:00,1-5DTE,LCID,long_call,B1x7C@2026-06-05,3,NA_no_data,7afa098,live,UNCALIBRATED,0.0,NA_no_data,NA_no_data,NA_no_data,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,morning,actual_fill,0.17,none_real_fill,managed_exit_first_trigger,"target +50% of debit OR stop -50% of debit OR time stop at 7 DTE, whichever first; stop checked BEFORE target",loss,2026-07-28T22:57:39.765898-04:00,actual_fill,NA_no_data,stop_loss,-188.0,-165.0,23.0,-1.1059,-1.1059,NA_not_implemented,NA_not_implemented,81364,1,managed_policy,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,live,0.17,NA_not_implemented
live:rh303cfb71b3,2026-06-01T11:50:56.023000-04:00,LONG,DDD,long_call,B1x5.5C@2026-06-18,17,NA_no_data,7afa098,live,UNCALIBRATED,0.0,NA_no_data,NA_no_data,NA_no_data,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,morning,actual_fill,0.06,none_real_fill,managed_exit_first_trigger,"target +50% of debit OR stop -50% of debit OR time stop at 7 DTE, whichever first; stop checked BEFORE target",win,2026-07-28T22:57:39.765898-04:00,actual_fill,NA_no_data,profit_target,17.0,40.0,23.0,0.2833,0.2833,NA_not_implemented,NA_not_implemented,82747,1,managed_policy,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,live,0.06,NA_not_implemented
live:rhe9fbd25965,2026-06-01T10:23:24.323000-04:00,LONG,SPCE,long_call,B1x7C@2026-06-18,17,NA_no_data,7afa098,live,UNCALIBRATED,0.0,NA_no_data,NA_no_data,NA_no_data,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,morning,actual_fill,2.82,none_real_fill,managed_exit_first_trigger,"target +50% of debit OR stop -50% of debit OR time stop at 7 DTE, whichever first; stop checked BEFORE target",loss,2026-07-28T22:57:39.765898-04:00,actual_fill,NA_no_data,stop_loss,-223.3,-221.0,2.3,-0.7918,-0.7918,NA_not_implemented,NA_not_implemented,82834,1,managed_policy,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,live,2.82,NA_not_implemented
live:rhda240530c3,2026-06-01T10:23:24.323000-04:00,LONG,SPCE,long_call,B1x8C@2026-06-18,17,NA_no_data,7afa098,live,UNCALIBRATED,0.0,NA_no_data,NA_no_data,NA_no_data,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,morning,actual_fill,2.65,none_real_fill,managed_exit_first_trigger,"target +50% of debit OR stop -50% of debit OR time stop at 7 DTE, whichever first; stop checked BEFORE target",loss,2026-07-28T22:57:39.765898-04:00,actual_fill,NA_no_data,stop_loss,-210.3,-208.0,2.3,-0.7936,-0.7936,NA_not_implemented,NA_not_implemented,82834,1,managed_policy,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,live,2.65,NA_not_implemented
live:rh38edf5c76f,2026-06-01T09:55:34.281000-04:00,LONG,SPCE,long_call,B1x11C@2026-06-18,17,NA_no_data,7afa098,live,UNCALIBRATED,0.0,NA_no_data,NA_no_data,NA_no_data,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,open,actual_fill,2.49,none_real_fill,managed_exit_first_trigger,"target +50% of debit OR stop -50% of debit OR time stop at 7 DTE, whichever first; stop checked BEFORE target",loss,2026-07-28T22:57:39.765898-04:00,actual_fill,NA_no_data,stop_loss,-209.8,-207.5,2.3,-0.8426,-0.8426,NA_not_implemented,NA_not_implemented,82862,1,managed_policy,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,live,2.49,NA_not_implemented
live:rh745f065203,2026-05-29T14:01:30.458000-04:00,0DTE,SPCE,long_call,B1x6C@2026-05-29,0,NA_no_data,7afa098,live,UNCALIBRATED,0.0,NA_no_data,NA_no_data,NA_no_data,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,midday,actual_fill,0.15,none_real_fill,managed_exit_first_trigger,"target +50% of debit OR stop -50% of debit OR time stop at 7 DTE, whichever first; stop checked BEFORE target",scratch,2026-07-28T22:57:39.765898-04:00,actual_fill,NA_no_data,expiry,5.6,24.0,18.4,0.0467,0.0467,NA_not_implemented,NA_not_implemented,86936,0,managed_policy,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,live,0.15,NA_not_implemented
live:rh03ee78c3ff,2026-05-29T09:37:38.699000-04:00,LONG,SPCE,long_call,B1x6C@2026-06-18,20,NA_no_data,7afa098,live,UNCALIBRATED,0.0,NA_no_data,NA_no_data,NA_no_data,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,open,actual_fill,0.95,none_real_fill,managed_exit_first_trigger,"target +50% of debit OR stop -50% of debit OR time stop at 7 DTE, whichever first; stop checked BEFORE target",win,2026-07-28T22:57:39.765898-04:00,actual_fill,NA_no_data,profit_target,988.5,1000.0,11.5,2.0811,2.0811,NA_not_implemented,NA_not_implemented,87200,3,managed_policy,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,live,0.95,NA_not_implemented
live:rh2c882f9d0d,2026-05-14T13:58:20.980000-04:00,LONG,SOFI,bull_call_spread,B1x22C@2026-09-18 / S1x26C@2026-09-18,127,NA_no_data,7afa098,live,UNCALIBRATED,0.0,NA_no_data,NA_no_data,NA_no_data,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,midday,actual_fill,0.37,none_real_fill,realized_close,discretionary human close,win,2026-07-01T12:39:01.811000-04:00,actual_fill,NA_no_data,NA_no_data,75.0,NA_no_data,NA_no_data,0.6757,0.6757,NA_not_implemented,NA_not_implemented,69041,48,live_close,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,live,0.37,NA_not_implemented
live:rh7d38aebb2c,2026-05-12T09:45:51.870000-04:00,LONG,NVDA,bull_call_spread,B1x225C@2026-06-12 / S1x250C@2026-06-12,31,NA_no_data,7afa098,live,UNCALIBRATED,0.0,NA_no_data,NA_no_data,NA_no_data,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,open,actual_fill,7.7,none_real_fill,managed_exit_first_trigger,"target +50% of debit OR stop -50% of debit OR time stop at 7 DTE, whichever first; stop checked BEFORE target",loss,2026-07-28T22:57:39.765898-04:00,actual_fill,NA_no_data,stop_loss,-447.6,-444.0,3.6,-0.5813,-0.5813,NA_not_implemented,NA_not_implemented,111672,10,managed_policy,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,live,7.7,NA_not_implemented
live:rhc8f8239616,2026-05-06T13:04:59.313000-04:00,LONG,SPY,bear_put_spread,S1x710P@2026-05-15 / B1x720P@2026-05-15,9,NA_no_data,7afa098,live,UNCALIBRATED,0.0,NA_no_data,NA_no_data,NA_no_data,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,midday,actual_fill,1.23,none_real_fill,managed_exit_first_trigger,"target +50% of debit OR stop -50% of debit OR time stop at 7 DTE, whichever first; stop checked BEFORE target",loss,2026-07-28T22:57:39.765898-04:00,actual_fill,NA_no_data,stop_loss,-74.6,-71.0,3.6,-0.6065,-0.6065,NA_not_implemented,NA_not_implemented,120113,2,managed_policy,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,live,1.23,NA_not_implemented
live:rhc900a0fce9,2026-05-06T12:58:01.360000-04:00,LONG,IWM,bull_call_spread,B1x292C@2026-06-18 / S1x300C@2026-06-18,43,NA_no_data,7afa098,live,UNCALIBRATED,0.0,NA_no_data,NA_no_data,NA_no_data,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,midday,actual_fill,2.68,none_real_fill,managed_exit_first_trigger,"target +50% of debit OR stop -50% of debit OR time stop at 7 DTE, whichever first; stop checked BEFORE target",loss,2026-07-28T22:57:39.765898-04:00,actual_fill,NA_no_data,stop_loss,-149.6,-146.0,3.6,-0.5582,-0.5582,NA_not_implemented,NA_not_implemented,120120,9,managed_policy,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,live,2.68,NA_not_implemented
live:rha4d7f2e3e8,2026-05-05T12:37:09.846000-04:00,LONG,XLE,long_call,B1x60C@2026-06-18,44,NA_no_data,7afa098,live,UNCALIBRATED,0.0,NA_no_data,NA_no_data,NA_no_data,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,midday,actual_fill,2.25,none_real_fill,managed_exit_first_trigger,"target +50% of debit OR stop -50% of debit OR time stop at 7 DTE, whichever first; stop checked BEFORE target",loss,2026-07-28T22:57:39.765898-04:00,actual_fill,NA_no_data,stop_loss,-246.6,-242.0,4.6,-0.548,-0.548,NA_not_implemented,NA_not_implemented,121580,1,managed_policy,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,live,2.25,NA_not_implemented
live:rhbaa48a7359,2026-04-29T11:48:22.317000-04:00,LONG,NVDA,bull_call_spread,B1x215C@2026-05-08 / S1x225C@2026-05-08,9,NA_no_data,7afa098,live,UNCALIBRATED,0.0,NA_no_data,NA_no_data,NA_no_data,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,morning,actual_fill,2.58,none_real_fill,managed_exit_first_trigger,"target +50% of debit OR stop -50% of debit OR time stop at 7 DTE, whichever first; stop checked BEFORE target",loss,2026-07-28T22:57:39.765898-04:00,actual_fill,NA_no_data,stop_loss,-218.6,-215.0,3.6,-0.8473,-0.8473,NA_not_implemented,NA_not_implemented,130269,1,managed_policy,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,live,2.58,NA_not_implemented
live:rhb9b128e7ae,2026-04-28T12:36:08.712000-04:00,1-5DTE,NVDA,long_call,B1x215C@2026-04-29,1,NA_no_data,7afa098,live,UNCALIBRATED,0.0,NA_no_data,NA_no_data,NA_no_data,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,midday,actual_fill,0.9,none_real_fill,managed_exit_first_trigger,"target +50% of debit OR stop -50% of debit OR time stop at 7 DTE, whichever first; stop checked BEFORE target",loss,2026-07-28T22:57:39.765898-04:00,actual_fill,NA_no_data,stop_loss,-83.8,-81.5,2.3,-0.9311,-0.9311,NA_not_implemented,NA_not_implemented,131662,1,managed_policy,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,live,0.9,NA_not_implemented
live:rh9d435424df,2026-04-28T10:51:38.876000-04:00,1-5DTE,TSLA,long_call,B1x390C@2026-04-29,1,NA_no_data,7afa098,live,UNCALIBRATED,0.0,NA_no_data,NA_no_data,NA_no_data,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,morning,actual_fill,0.79,none_real_fill,managed_exit_first_trigger,"target +50% of debit OR stop -50% of debit OR time stop at 7 DTE, whichever first; stop checked BEFORE target",loss,2026-07-28T22:57:39.765898-04:00,actual_fill,NA_no_data,stop_loss,-80.8,-78.5,2.3,-1.0228,-1.0228,NA_not_implemented,NA_not_implemented,131766,1,managed_policy,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,live,0.79,NA_not_implemented
live:rhc4d5492bba,2026-04-28T10:01:38.969000-04:00,LONG,ABT,long_call,B1x97.5C@2026-06-18,51,NA_no_data,7afa098,live,UNCALIBRATED,0.0,NA_no_data,NA_no_data,NA_no_data,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,morning,actual_fill,2.33,none_real_fill,managed_exit_first_trigger,"target +50% of debit OR stop -50% of debit OR time stop at 7 DTE, whichever first; stop checked BEFORE target",loss,2026-07-28T22:57:39.765898-04:00,actual_fill,NA_no_data,stop_loss,-125.3,-123.0,2.3,-0.5378,-0.5378,NA_not_implemented,NA_not_implemented,131816,2,managed_policy,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,live,2.33,NA_not_implemented
live:rhdc8f4fedd7,2026-04-28T10:00:41.700000-04:00,1-5DTE,QQQ,long_call,B1x664C@2026-04-29,1,NA_no_data,7afa098,live,UNCALIBRATED,0.0,NA_no_data,NA_no_data,NA_no_data,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,morning,actual_fill,1.91,none_real_fill,managed_exit_first_trigger,"target +50% of debit OR stop -50% of debit OR time stop at 7 DTE, whichever first; stop checked BEFORE target",loss,2026-07-28T22:57:39.765898-04:00,actual_fill,NA_no_data,stop_loss,-188.3,-186.0,2.3,-0.9859,-0.9859,NA_not_implemented,NA_not_implemented,131817,1,managed_policy,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,live,1.91,NA_not_implemented
